Incident energy ; JENDL/AD-2017 ; TENDL-2019 ; ENDF/B-VIII.0 ; BROND-3.1 ; JEFF-4.0
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
0.004854035 ; 1.2319501601903442E-4 ;  ;  ;  ; 1.2321E-4
0.0050104509 ; 1.2132498607670536E-4 ;  ;  ;  ; 1.21266E-4
0.0051719303 ; 1.1939441947146044E-4 ;  ;  ;  ; 1.19352E-4
0.005318191 ; 1.176458E-4 ;  ;  ;  ; 1.1769860092715818E-4
0.0053385901 ; 1.1743524593755132E-4 ;  ;  ;  ; 1.17468E-4
0.005510645 ; 1.1565934120846032E-4 ;  ;  ;  ; 1.15613E-4
0.0056882194 ; 1.1382646567439824E-4 ;  ;  ;  ; 1.13788E-4
0.005866161 ; 1.119898E-4 ;  ;  ;  ; 1.1204277888032537E-4
0.0058715423 ; 1.1194184976988275E-4 ;  ;  ;  ; 1.1199E-4
0.0060607463 ; 1.1025594202656714E-4 ;  ;  ;  ; 1.1022E-4
0.0062560752 ; 1.0851545818371326E-4 ;  ;  ;  ; 1.08478E-4
0.0064576703 ; 1.0671913918356273E-4 ;  ;  ;  ; 1.06763E-4
0.006470592 ; 1.06604E-4 ;  ;  ;  ; 1.0665819645245005E-4
0.0066657914 ; 1.0510274091668041E-4 ;  ;  ;  ; 1.05075E-4
0.0068805892 ; 1.0345075249700769E-4 ;  ;  ;  ; 1.03414E-4
0.0071023404 ; 1.0174528617263879E-4 ;  ;  ;  ; 1.01778E-4
0.007137302 ; 1.014764E-4 ;  ;  ;  ; 1.0153205522292389E-4
0.0073312055 ; 1.0018911960160103E-4 ;  ;  ;  ; 1.00168E-4
0.0075674794 ; 9.862055193715307E-5 ;  ;  ;  ; 9.85838E-5
0.0078113331 ; 9.700166373716152E-5 ;  ;  ;  ; 9.70243E-5
0.007872708 ; 9.659421E-5 ;  ;  ;  ; 9.665004987183597E-5
0.0080630808 ; 9.550332020672108E-5 ;  ;  ;  ; 9.54892E-5
0.0083229047 ; 9.401445603831086E-5 ;  ;  ;  ; 9.39786E-5
0.0085911396 ; 9.247739446958258E-5 ;  ;  ;  ; 9.24915E-5
0.008683888 ; 9.194592E-5 ;  ;  ;  ; 9.200125749992775E-5
0.0088679796 ; 9.103543954947074E-5 ;  ;  ;  ; 9.10282E-5
0.0091537814 ; 8.962192067285677E-5 ;  ;  ;  ; 8.95877E-5
0.009448752 ; 8.816305473448217E-5 ;  ;  ;  ; 8.81702E-5
0.009578649 ; 8.752061E-5 ;  ;  ;  ; 8.757501492102961E-5
0.0097532712 ; 8.677535020520776E-5 ;  ;  ;  ; 8.67749E-5
0.0100675597 ; 8.54340168408614E-5 ;  ;  ;  ; 8.54018E-5
0.0103920222 ; 8.40492624615913E-5 ;  ;  ;  ; 8.40503E-5
0.0105656 ; 8.330846E-5 ;  ;  ;  ; 8.336095762174446E-5
0.0107268937 ; 8.271454982420153E-5 ;  ;  ;  ; 8.27204E-5
0.0110726055 ; 8.144158159349193E-5 ;  ;  ;  ; 8.14113E-5
0.0114294081 ; 8.012777519627151E-5 ;  ;  ;  ; 8.01232E-5
0.01165425 ; 7.929987E-5 ;  ;  ;  ; 7.934927607432332E-5
0.0117977609 ; 7.884392453391015E-5 ;  ;  ;  ; 7.88553E-5
0.0121779308 ; 7.763609472970136E-5 ;  ;  ;  ; 7.76077E-5
0.0125704075 ; 7.638916524970436E-5 ;  ;  ;  ; 7.63797E-5
0.01285507 ; 7.548477E-5 ;  ;  ;  ; 7.553049297894794E-5
0.012975475 ; 7.51546773131252E-5 ;  ;  ;  ; 7.51713E-5
0.0133936553 ; 7.400822775683516E-5 ;  ;  ;  ; 7.39819E-5
0.0138252511 ; 7.282499934218564E-5 ;  ;  ;  ; 7.28115E-5
0.01417962 ; 7.185349E-5 ;  ;  ;  ; 7.189529075129823E-5
0.0142708185 ; 7.163772953730613E-5 ;  ;  ;  ; 7.16595E-5
0.0147306799 ; 7.054977405076796E-5 ;  ;  ;  ; 7.05259E-5
0.0152054279 ; 6.942659934786177E-5 ;  ;  ;  ; 6.94101E-5
0.01564064 ; 6.839696E-5 ;  ;  ;  ; 6.843482623108538E-5
0.0156954061 ; 6.828512408752148E-5 ;  ;  ;  ; 6.83121E-5
0.0162012457 ; 6.725216696196815E-5 ;  ;  ;  ; 6.72315E-5
0.016723313 ; 6.618607182518289E-5 ;  ;  ;  ; 6.61682E-5
0.01725221 ; 6.510603E-5 ;  ;  ;  ; 6.514125383384826E-5
0.0172622806 ; 6.50882858227249E-5 ;  ;  ;  ; 6.51217E-5
0.0178185386 ; 6.410817137446009E-5 ;  ;  ;  ; 6.4092E-5
0.0183928037 ; 6.309632880923992E-5 ;  ;  ;  ; 6.30786E-5
0.0189854916 ; 6.20520256727426E-5 ;  ;  ;  ; 6.20815E-5
0.01902982 ; 6.197392E-5 ;  ;  ;  ; 6.201039334997291E-5
0.0195973658 ; 6.11114878491664E-5 ;  ;  ;  ; 6.11E-5
0.0202288694 ; 6.015186660272749E-5 ;  ;  ;  ; 6.01341E-5
0.0208808158 ; 5.916118085370033E-5 ;  ;  ;  ; 5.91833E-5
